,recordType,formTypeCd,schedFormTypeCd,reportInfoIdent,receivedDt,infoOnlyFlag,filerIdent,filerTypeCd,filerName,expendInfoId,expendDt,expendAmount,expendDescr,expendCatCd,expendCatDescr,itemizeFlag,travelFlag,politicalExpendCd,reimburseIntendedFlag,srcCorpContribFlag,capitalLivingexpFlag,payeePersentTypeCd,payeeNameOrganization,payeeNameLast,payeeNameSuffixCd,payeeNameFirst,payeeNamePrefixCd,payeeNameShort,payeeStreetAddr1,payeeStreetAddr2,payeeStreetCity,payeeStreetStateCd,payeeStreetCountyCd,payeeStreetCountryCd,payeeStreetPostalCode,payeeStreetRegion,creditCardIssuer,repaymentDt,file_origin
2529,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116089,2022-12-02,159.80,Zoom Communications Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Zoom Corporate HQ,,,,,,55 Almaden Blvd.,,San Jose,CA,,USA,95113,,,,expend_11_20250211dl
2530,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116096,2022-11-02,138.04,Payroll Service Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2531,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116098,2022-11-03,400.00,Facebook Advertisements,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2532,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116103,2022-12-03,750.00,Internship,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Tran,,Chloe,,,110 Inner Campus Drive,,Austin,TX,,USA,78712,,,,expend_11_20250211dl
2533,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116217,2022-11-03,1000.00,Donation to Ellen Troxclair Campaign,DONATIONS,,Y,N,,N,N,N,ENTITY,Ellen Troxclair for Texas,,,,,,"701 HWY 281, Suite E #196",,Marble Falls,TX,,USA,78654,,,,expend_11_20250211dl
2534,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116220,2022-11-07,31.39,Website Services Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2535,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116222,2022-11-08,104.46,Email Communication Service Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2536,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116229,2022-11-14,399.30,Election Night Event Fees,EVENT,,Y,N,,N,N,N,ENTITY,The County Line,,,,,,6500 Bee Caves Rd,,Austin,TX,,USA,78746,,,,expend_11_20250211dl
2537,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116249,2022-11-14,20.00,Geographic Logistics Service Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,RoadWarrior LLC,,,,,,"1919 14th Street, Suite 700",,Boulder,CO,,USA,80302,,,,expend_11_20250211dl
2538,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116253,2022-11-18,87.38,Executive Committee Meeting Event Space,EVENT,,Y,N,,N,N,N,ENTITY,"Dave and Busters, Inc",,,,,,9333 Research Blvd #A600,,Austin,TX,,USA,78759,,,,expend_11_20250211dl
2539,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116265,2022-11-22,1150.00,Communication Director Payroll,SALARIES,,Y,N,,N,N,N,INDIVIDUAL,,Hogue,,Andy,,,1306 Laurel Glen Blvd,,Austin,TX,,USA,78641,,,,expend_11_20250211dl
2540,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116299,2022-11-25,796.27,Facebook Advertising Service Fees,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2541,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116306,2022-12-05,71.11,Facebook Advertising Service Fee,ADVERTISE,,Y,N,,N,N,N,ENTITY,Facebook,,,,,,300 W 6th St,,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2542,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116312,2022-12-07,31.39,Website Service Fee,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2543,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116313,2022-12-08,104.46,Email Communications Service Fees,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2544,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116322,2022-12-13,2060.08,Payroll: Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2545,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116331,2022-12-13,67.19,Mailing Services USPS,OVERHEAD,,Y,N,,N,N,N,ENTITY,USPS,,,,,,3575 Far West Blvd,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2546,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116334,2022-12-13,74.08,Payroll: Website Service Fees,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2547,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116338,2022-12-13,635.82,Payroll: Taxes and Services,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2548,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116340,2022-12-14,66.54,Office Supplies,OVERHEAD,,Y,N,,N,N,N,ENTITY,Office Depot,,,,,,4501 W. Braker Ln,,Austin,TX,,USA,78759,,,,expend_11_20250211dl
2549,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116348,2022-12-16,130.65,Event Gift Expense,GIFTS,,Y,N,,N,N,N,ENTITY,Freytag's Florist,,,,,,2211 W Anderson Ln,,Austin,TX,,USA,78757,,,,expend_11_20250211dl
2550,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116364,2022-12-27,8.66,Keys For Office,OVERHEAD,,Y,N,,N,N,N,ENTITY,"The Hillman Group, Inc",,,,,,4760 Walnut Street,105,Boulder,CO,,USA,80301,,,,expend_11_20250211dl
2551,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116370,2022-12-28,21.64,Office Supplies,OVERHEAD,,Y,N,,N,N,N,ENTITY,Amazon,,,,,,410 Terry Ave. North,,Seattle,WA,,USA,98109,,,,expend_11_20250211dl
2552,EXPN,CEC,F1,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116374,2022-12-29,58.33,Office Supplies,OVERHEAD,,Y,N,,N,N,N,ENTITY,Amazon,,,,,,410 Terry Ave. North,,Seattle,WA,,USA,98109,,,,expend_11_20250211dl
2553,EXPN,CEC,I,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116455,2022-10-31,5.00,Bank Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_11_20250211dl
2554,EXPN,CEC,I,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116458,2022-11-30,5.00,Bank Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_11_20250211dl
2555,EXPN,CEC,I,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116465,2022-12-30,5.00,Bank Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_11_20250211dl
2556,EXPN,CEC,I,100889675,20230117,N,00039023,CEC,Travis County Republican Party (CEC),105116468,2022-12-30,10.00,Bank Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_11_20250211dl
2557,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231817,2023-01-03,700.00,Valet Service,EVENT,,Y,N,,N,N,N,ENTITY,Red Fleet Transportation,,,,,,3809 South General Bruce Drive,,Temple,TX,,USA,76502-1038,,,,expend_11_20250211dl
2558,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231821,2023-01-09,1080.00,January Office Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,807 Brazos Street,Suite 700,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2559,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231826,2023-02-17,1080.00,Feb Office Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,807 Brazos Street,Suite 700,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2560,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231829,2023-04-03,1080.00,March Office Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,807 Brazos Street,Suite 700,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2561,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231833,2023-05-19,1080.00,April Office Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,807 Brazos Street,Suite 700,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2562,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231841,2023-05-19,1080.00,May Office Space,OVERHEAD,,Y,N,,N,N,N,ENTITY,Republican Party of Texas,,,,,,807 Brazos Street,Suite 700,Austin,TX,,USA,78701,,,,expend_11_20250211dl
2563,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231850,2023-01-09,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2564,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231854,2023-02-08,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2565,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231891,2023-03-08,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2566,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231951,2023-04-10,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2567,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231955,2023-05-08,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2568,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231956,2023-06-08,122.59,Communication/Email Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,,USA,30308,,,,expend_11_20250211dl
2569,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231962,2023-01-09,41.70,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2570,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231965,2023-02-03,30.16,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2571,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231967,2023-02-03,34.82,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2572,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231970,2023-04-03,34.66,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2573,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231973,2023-05-03,34.66,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2574,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231975,2023-06-05,34.66,Phone Communication Service,OVERHEAD,,Y,N,,N,N,N,ENTITY,8x8 Inc,,,,,,675 Creekside Way,,Campbell,TX,,USA,95008,,,,expend_11_20250211dl
2575,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231980,2023-01-09,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2576,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231986,2023-02-07,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2577,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231989,2023-03-08,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2578,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231991,2023-04-10,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2579,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105231997,2023-05-08,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2580,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232001,2023-06-07,31.39,Website Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,Squarespace Inc,,,,,,225 Varick Street 12th Floor,,New York,NY,,USA,10014,,,,expend_11_20250211dl
2581,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232008,2023-01-10,17.05,Mail Services,OVERHEAD,,Y,N,,N,N,N,ENTITY,USPS,,,,,,3575 Far West Blvd,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2582,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232018,2023-01-20,1700.00,Deputy Executive Director Payment Jan,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2583,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232027,2023-01-26,5100.00,Deputy Executive Director January+ Feb,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2584,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232031,2023-02-27,3410.00,Deputy Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2585,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232035,2023-04-03,3410.00,Deputy Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2586,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232041,2023-06-08,3200.00,Deputy Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2587,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232045,2023-06-08,108.05,Reimbursement,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2588,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232049,2023-06-22,3200.00,Deputy Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2589,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232055,2023-06-28,3200.00,Gala Management,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2590,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232058,2023-06-28,3410.00,Deputy Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2591,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232059,2023-06-28,3410.00,"Deputy Executive Director, June",SALARIES,,Y,N,,N,N,N,ENTITY,"GoodBuzz Solutions, LLC",,,,,,6001 W Parmer Ln,Suite 370-126,Austin,TX,,USA,78727,,,,expend_11_20250211dl
2592,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232065,2023-01-24,2081.23,Executive Director Salary,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2593,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232101,2023-01-24,632.77,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2594,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232104,2023-01-24,276.62,Payroll Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2595,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232114,2023-02-24,2608.86,Payroll Executive Director,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2596,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232116,2023-02-24,919.35,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2597,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232117,2023-02-24,138.04,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2598,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232127,2023-03-03,2081.23,Payroll Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2599,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232133,2023-03-03,620.77,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2600,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232140,2023-03-06,138.04,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2601,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232149,2023-03-14,1685.42,Payroll Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2602,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232152,2023-03-14,467.58,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2603,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232155,2023-03-15,138.04,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2604,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232163,2023-03-31,2432.98,Payroll Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2605,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232170,2023-03-31,796.52,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2606,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232176,2023-04-03,138.04,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2607,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232182,2023-05-01,2432.98,Payroll Executive Director,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2608,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232184,2023-05-01,796.52,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2609,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232188,2023-05-02,138.04,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2610,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232195,2023-05-10,138.04,Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2611,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232202,2023-06-21,3831.00,Full May - Executive Director Salary,SALARIES,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2612,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232206,2023-06-21,1551.50,Payroll Taxes,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
2613,EXPN,CEC,I,100911784,20230716,N,00039023,CEC,Travis County Republican Party (CEC),105232211,2023-06-22,141.98,Payroll Service Invoice,OVERHEAD,,Y,N,,N,N,N,ENTITY,Paychex Inc Payroll -99141300021808X,,,,,,3420 Executive Center Dr Suite 310,,Austin,TX,,USA,78731,,,,expend_11_20250211dl
